run,entry,type,status
156,59578,Other,False
156,59615,Other,False
157,2,Binary,True
157,11,Other,False
157,121,Binary,True
157,347,Other,False
157,438,Other,False
157,503,Binary,False
157,588,Other,False
157,670,Binary,True
157,906,Other,False
157,976,Binary,False
157,1050,Binary,True
157,1105,Other,False
157,1288,Other,False
157,1314,Binary,True
157,1366,Other,False
157,1458,Other,False
157,1539,Binary,True
157,1609,Other,False
157,1635,Other,False
157,1638,Other,False
157,1650,Other,False
157,1687,Binary,True
157,1751,Other,False
157,1843,Other,False
157,1928,Other,False
157,1936,Binary,True
157,1960,Binary,True
157,2171,Other,False
157,2563,Other,False
157,2781,Binary,True
157,2826,Binary,True
157,3168,Other,False
157,3251,Binary,True
157,3343,Other,False
157,3344,Other,False
157,3440,Other,False
157,3563,Other,False
157,3727,Other,False
157,3749,Binary,True
157,3865,Binary,True
157,3918,Binary,False
157,3921,Binary,True
157,3977,Binary,True
157,3989,Binary,True
157,4266,Other,False
157,4603,Binary,True
157,4696,Binary,True
157,4780,Binary,True
157,4998,Binary,True
157,5012,Other,False
157,5088,Binary,True
157,5121,Other,False
157,5374,Other,False
157,5404,Other,False
157,5616,Other,False
157,5740,Binary,True
157,5891,Binary,True
157,5895,Other,False
157,6411,Binary,False
157,6510,Binary,True
157,6539,Other,False
157,6553,Other,False
157,6590,Binary,True
157,6614,Binary,True
157,6775,Other,False
157,6785,Binary,True
157,6824,Binary,True
157,7017,Binary,True
157,7365,Other,False
157,7390,Other,False
157,7401,Other,False
157,7459,Binary,True
157,7710,Binary,True
157,7818,Other,False
157,7821,Other,False
157,7915,Binary,False
157,7925,Other,False
157,8057,Binary,False
157,8185,Other,False
157,8309,Other,False
157,8452,Binary,False
157,8517,Binary,True
157,8564,Other,False
157,8655,Other,False
157,8660,Binary,True
157,8687,Binary,True
157,8720,Other,False
157,8934,Other,False
157,8954,Other,False
157,9084,Binary,True
157,9354,Other,False
157,9363,Other,False
157,9494,Binary,True
157,9825,Binary,True
157,9975,Binary,False
157,10057,Other,False
157,10252,Other,False
157,10259,Binary,True
157,10425,Other,False
157,10491,Other,False
157,10503,Other,False
157,10850,Other,False
157,10852,Other,False
157,10894,Binary,True
157,11051,Other,False
157,11087,Other,False
157,11109,Other,False
157,11219,Other,False
157,11259,Other,False
157,11300,Other,False
157,11402,Other,False
157,11406,Binary,True
157,11449,Binary,True
157,11491,Other,False
157,11494,Other,False
157,11541,Binary,False
157,11795,Binary,True
157,11958,Other,False
157,11991,Other,False
157,12145,Other,False
157,12198,Binary,True
157,12210,Binary,True
157,12274,Binary,False
157,12359,Binary,True
157,12424,Binary,True
157,12478,Other,False
157,12531,Other,False
157,12577,Binary,True
157,12725,Other,False
157,12790,Other,False
157,12802,Other,False
157,12859,Other,False
157,12907,Binary,True
157,12949,Multi,False
157,13080,Other,False
157,13316,Other,False
157,13416,Other,False
157,13471,Other,False
157,13644,Other,False
157,13746,Other,False
157,13755,Other,False
157,13757,Other,False
157,13877,Other,False
157,13893,Binary,True
157,13963,Other,False
157,14092,Binary,True
157,14255,Other,False
157,14371,Other,False
157,14416,Binary,True
157,14417,Other,False
157,14491,Binary,True
157,14880,Other,False
157,15211,Binary,True
157,15245,Binary,True
157,15279,Binary,False
157,15288,Binary,True
157,15307,Other,False
157,15460,Other,False
157,15597,Binary,True
157,15601,Other,False
157,15638,Binary,True
157,15748,Binary,True
157,15767,Other,False
157,15772,Multi,True
157,15936,Binary,True
157,15989,Other,False
157,16179,Other,False
157,16235,Other,False
157,16307,Binary,True
157,16351,Other,False
157,16370,Binary,True
157,16496,Other,False
157,16514,Other,False
157,16547,Other,False
157,16577,Binary,True
157,16834,Other,False
